1.75E-08,1.73E-08,1.70E-08,1.67E-08,1.65E-08,1.66E-08,1.73E-08,1.87E-08,2.11E-08,2.56E-08,3.42E-08,5.29E-08,1.00E-07,2.54E-07,9.60E-07,6.29E-06,8.08E-05,0.001202426,0.008336673,0.026417951,0.046632203,0.053566393,0.044364264,0.028129035,0.013743423,0.004991593,0.0013987,0.000849206,6.08E-04,4.95E-04,4.55E-04,4.64E-04,4.95E-04,5.29E-04,5.69E-04,6.16E-04,0.000672434,0.000740513,0.000824809,0.000929868,0.001072614,0.001310181,0.001776386,0.002730342,0.004578603,0.007774211,0.012466535,0.018111796,0.023467545,0.026967893,0.027432332,0.02469701,0.019699245,0.013973668,0.008911215,0.005737323,0.004491577,0.003670048,0.004053045,0.005810975,0.010299478,0.020812529,0.041085829,0.072019774,0.112471669,0.155839258,0.189673777,0.2,0.179527594,0.134251206,0.081632881,0.039701581,0.015228769,0.004480845,0.000971089,1.48E-04,1.51E-05,1.11E-06,7.67E-08,7.05E-09,9.72E-10,1.97E-10,5.57E-11,2.06E-11,9.50E-12,5.25E-12,3.34E-12,2.37E-12,1.82E-12,1.49E-12,1.28E-12,1.14E-12,1.04E-12,9.84E-13,9.46E-13,9.20E-13,9.01E-13,8.86E-13,8.73E-13,8.61E-13,8.50E-13
1.49E-07,1.48E-07,1.45E-07,1.42E-07,1.41E-07,1.41E-07,1.46E-07,1.56E-07,1.73E-07,2.03E-07,2.57E-07,3.66E-07,6.18E-07,1.33E-06,4.07E-06,2.05E-05,2.08E-04,0.003150047,0.028842256,0.11909039,0.251183944,0.31512866,0.264084567,0.159560886,0.071167193,0.023055364,0.005712753,0.003410767,0.002424354,0.001964101,0.001795428,0.001825416,0.001943703,0.002078522,0.002233753,0.002414777,0.002629222,0.002887486,0.003203508,0.003584883,0.004057064,0.004734857,0.005898345,0.008111492,0.012313496,0.019621116,0.030430761,0.043316856,0.05496127,0.061311377,0.059751369,0.050755818,0.037591208,0.024347362,0.013904115,0.007865213,0.005354553,0.003822405,0.003740637,0.004838864,0.007710028,0.013599743,0.022730526,0.0333539,0.043589266,0.051785069,0.057658209,0.061661958,0.062648378,0.057248212,0.043798533,0.026536665,0.012296602,0.004211107,0.001022607,1.67E-04,1.80E-05,1.32E-06,8.89E-08,7.66E-09,9.60E-10,1.72E-10,4.19E-11,1.31E-11,5.06E-12,2.32E-12,1.22E-12,7.11E-13,4.51E-13,3.09E-13,2.25E-13,1.75E-13,1.46E-13,1.30E-13,1.20E-13,1.14E-13,1.11E-13,1.09E-13,1.07E-13,1.05E-13,1.04E-13
-1,-0.98,-0.96,-0.94,-0.92,-0.9,-0.88,-0.86,-0.84,-0.82,-0.8,-0.78,-0.76,-0.74,-0.72,-0.7,-0.68,-0.66,-0.64,-0.62,-0.6,-0.58,-0.56,-0.54,-0.52,-0.5,-0.48,-0.46,-0.44,-0.42,-0.4,-0.38,-0.36,-0.34,-0.32,-0.3,-0.28,-0.26,-0.24,-0.22,-0.2,-0.18,-0.16,-0.14,-0.12,-0.1,-0.08,-0.06,-0.04,-0.02,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
